tweet,sentiment
친 일 파 들 이 저지르 ᆫ 엉터리 정책 의 영향 으로 서미 이 ᆫ 경제 가 나쁘 어 지 ᆫ 것 은 부인 하 ᆯ 수 없 다 . 이러 하 ᆫ 여건 속 에서 문재인 정부 의 소득 주도 성장 으로 체감 경기 가 호전 되 고 다양 하 ᆫ 경제 지표 의 긍정 적 신호 가 나오 고 있 음 에 도 이런 헛 소리 ᆯ 하니 시민 들 이 친일 자유당 을 외면 을 하 ᆫ다 . ,3
경기 어렵 다고 아우성 이 ᆫ데 .. 왜 나라 곳간 만 ' 풍년 ' 이 ᆯ까 . 가계 는 체감 못 하 는 ' 국민 소득 3 만 弗 ' .. 문재인 정부 초과 세수 25 조 전망 ' 나 홀로 호황 ' - ' 호환 마마 ( 虎患 ?? ) 보다 더 무섭 은 것 이 세금 ' 이 라 하 었 거늘 .. 재벌 부유 층 아니 ᆫ 서민 들 호주머니 만 노리 는 정권 ,3
" 야 ! 지지배 이 야 !  
니 네 돈 아니 라고 툭 하 면 특검 이 야 
특검 하 는 데 30 억 
서미 이 ᆫ 예산 은 죽 어라 깍 어 대 는 것 들 이 
국민 세금 이 니 네 쌈지 돈 이 냐 !  
드루킹 특검 에 들어가 ᆫ 31 억 4 천만 원 자유당 이 물 어 내 어라 !  
요즈음 김성태 는 어디 로 가 었 냐 ?  
숨 어 있 으면 딸 KT 특혜 채용 잊 을 줄 알 냐 ?  ",3
" 양준모 배우님 이 오신 거 이 죠 .. 저 는 믿 을 수 없 었 습니다 ,,, 박 수광 광 치 었 습니다 ㅜㅜㅠㅜㅠㅜㅠ  ",1
윤가은 감독님 차기 작 우리 들 에 잇 어서 우리집 이 라니 ㅜ 어쩜 내 가 조와 하 는 것 들 만 제작 하 어 주 시 는 거 이 ᆯ까 영원히 만수무강 하 시 구 120 세 되 시 ᆯ 때 까지 ㅜ 영화 ㅜ 만등어주셧으며누좋겟 다 ㅜ 사랑햐 이 요 ㅜ 감독님 ! ,1
" 라지 님 쿡방보 는데 무민 이 랑 새봄 님 ㅠㅠ  
무민 이 넘 모 예쁘 ᆫ 거 아니 야 ? ㅠㅠㅠㅠㅠ  ",1
짱머싯 는 새 봄이 ,1
" 190129 
샤 키 & 복숭아 
ㅋㅋㅋ ~ 너무 귀엽 어 ~ >< ♡  ",1
수빈 이 요기 눈 이랑 콧등 사이 에 있 는 점 너무너무너무어누어무너무어누너무넘우 이 머 ㅜㄴ 머움 너무너무 너무너무 좋아 수빈 아 ㅠㅡㅠ ,1
처돌이처돌 이 ~~~~ 나 ᆫ 수빈 처 돌 이 ,1
수빈 이 휴닝카 이 영상 뜨 었 다고 ? 뭐 이 야 애 들 영상 이 ᆫ데 애 들 을 찾 을 수 가 없 잖아 전부 꽃 이 ᆫ걸 ...? ,1
광고 로 양지 영업 하 면 뭐 하 어 이미 좆창 나 ᆫ 앱뒤페스인거 만 더 광고 되 는 데 어떤 호모덤 이 지 들 이 빨 ᆫ다는 애 개인 팬덤 을 조롱 하 는 팬픽 을 쓰 고 광고 까지 거 이 냐 ㅇㄴㅇ 호모 다 똑같이 시한 부여 도 니들 처럼 추하 게 망하 어 가 는 거 전시 하 는 거 ᆫ 녤옹뿐 임 ,3
" 아 어떡 하 어 
세상 제일 귀엽 은 거 웬디 본인 만 모르 어 
( cr . 94 irreplaceable ) ",1
" 웬디 단발 넘 예쁘 다 ㅠ ㅜ  
이거 나 의 인생 머린 데 기르 는 과정 이 싫 어서 못 자르 겠 다  ",1
사랑해 ㅠ 나 ᆫ 천 년 만 년 웬디 야 ㅠ ,1
본인 파트 준비 하 는 럭키 걸 웬디 내 가 사랑해 ,1
찰나 에 웬디 잘생기 ᆷ 잔뜩 뿌리 기 ㅣㅣㅣ ,1
손 웬디 사랑해 버려 ,1
" 웬디 생일 축하 하 어 
레드벨벳 웬디 의 생일 축하 이벤트 가 오픈 하 었 습니다 
모든 순간 이 빛나 는 웬디 
레베럽 의 마음 을 모아 축하 하 어 주 세 요 
이 벤트 참여 하 러 가 기 :  ",1
잘생기 고 예쁘 ᆫ 완벽 하 ᆫ 웬디 보 고 가 시 어요 ,1
" 190130 mare in Yokohama 
오랜만 에 외치 어 보 ᆫ다 ,, 
나 의 심장 의 주인 손승완  ",1
온기 님 혹시 실례 가 안 되 ᆫ다면 온기 님 께서 좋아하 시 는 시집 여쭈 어 보 어도 되 ᆯ까요 ? ? 시집 이 요 ? 어 어 저 정호승 시인 시집 들 다 좋아하 구요 이 정하 시인 도 좋아하 구 창비 에서 나오 었 던 도 좋아하 고 이응준 시인 도 좋아하 고 우 앵 시집 최고 ( ? ) ,1
즨 짜 . 오롯 이강 다니 애 ᆯ 얼굴 때문 에 심장 개 짜 부러지 ᆫ 날 . ,1
" 베네수엘라 ? // 생계 를 위하 어 콜롬비아 로 넘어가 ᆫ , 대졸 여성 이 매춘 을 불사 하 고 14 살 소녀 가 길거리 서 단 돈 7 달러 에 몸 을 판다 / KBS 스페셜 로 차베스 빨아제끼 던 ' 이강 택 ' 이 교통방송 사장 자리 앉 어 있 고 , 베네수엘라 를 배우 자 깝치 던 ' 조희연 ' 이 서울시 교육감 이 다 ( 이 게 나라 이 냐 ? ) ",3
스르 기 언니 너무 예쁘 시 고요 ㅠ 이강 이 ㄴ 사복 센스 오지 구요 ㅠ ,1
송강 사랑해 ;;,1
이렇 게 잘생기 ᆫ 사람 을 두 고 1 주일 을 부정 하 ᆫ 나 는 정말 뭉청 멍청 잘생기 ᆫ 사람 은 역시 뭐 ᆯ 하 어도 잘 생기 었 구나 싶 은 사람 바로 송강 ..... 송강 많이 많이 보 ᆯ 거 이 다 .. 송강 과다복용 으로 쓰러지 ᆯ 거 이 시 다 ... ,1
아 어 카 지 청 게 진송 강 개좋 아 원래 강송 은 같 은 학년 반 에 친하 ᆫ 사이 이 라 맨날 붙 어 다니 고 진 은 한 학년 선배 엿 으면 .. 근데 진 이 랑 강이 랑 은 또 되게 친하 었 음 조캣 어 ,1
진송 강 너무 좋아서 정신 잃 을 것 같 애 .. 가완삼아닐 리 ? X ,1
미추 리 사기 캐 송강 !! 남 신 비 주얼 + 미치 ᆫ 예능 감 액기 스 모음 !! 《 미추 리 8 - 1000 / 모 었 캐치 / 스브스 캐치 》 ,1
미츄 리 살짝 보 었 는데 송강 ... 세상 .... 잘 생기 었 다 ..... ,1
" 강이조아강이조아강이조 아 
송강조아송강조아송강조 아 
역시조아짜릿해조아짱조 아 
그냥조아사랑스러워 사랑해  ",1
헐 ㄹ 헉 현대 문물 최고 네 !!! !! !! 큐 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ 키츄 말 듣 으니까 여행 계획 좀 구체 적 이여진 이 다 ㅜㅜㅜㅡㅠㅜㅜㅡㅠㅜ 크 악 진자 감사 하 ᆸ니다 고맙습니다 사랑합니다 ( 움쪼움 쪼 궁금 하 ᆫ 거 잇 으면 또 물어바 도 대 나요 ? 감사 하 ᆸ니다 사랑합니다 많이 버새 이 요 ㅠㅠ ,1
진짜 명호 얼굴 개 짱 이 다 진짜 ... 개짱이여진짜개 짱 !!! ,1
노콘준상지 가 잘 못 하 어 놓 고 왜 아내 한테 화 내 고 지랄 이여진 짜 어 지 ᆫ ㅉ 자 ㅡㅡ 빢치 게 ,3
" 정우택 , 조경태 , 홍문종 , 서 청원 , 심재철 , 뤈유 철 , 유기준 , 정종섭 , 최경환 , 
그리고 조원진 
행정 박근혜 , 사법 양승태 를 비롯 , 
위 에 열거 하 ᆫ 입법부 인간 쓰레기 들 을 제거 하 어야 나라 가 바르 ᆫ 길 로 가 ᆯ 수 있 다  ",3
" 하 ᆫ 만삼 신부 신자 성 추행 으로 정직 
장인 국 신부 성 추행 으로 정직 
이우 갑 신부 성폭행 정직 
김종 봉 신부 이민주 목사 와 간음 으로 면직 
박문수 신부 인천 성모 비리 로 면직 
한영 승 신부 신자 성폭행 이나 현직 
김동규 신부 신자 성폭행 이나 현직 
길 기문 신부 신자 불륜 이나 현직 
또 다른 제보받 습니다 ..  ",3
" 대표 님 말 은 똑바로 하 ᆸ시다 !  
한국 양대 노총 위원장 에 대통령 님 과 총리 님 이 대하 던 예우 와 이재용 등 재벌 적폐 범죄 혐의자 들 에게 
대하 던 모습 우리 는 똑똑히 보 었 습니다 !  
자한당 과 머 가 다른 거 ᆫ 지오 ?  
적폐 들 은 그래도 숨 어 서지원 하 었 지만 대통령 님 과 총리 님 은 기러기 들 앞 에서 포즈취해 가 며 폼 잡 고 예우 하 어 주 ᆫ 것 을 !  ",3
엑시이머리 너무 잘 어울리 구 예쁘 다 ,1
" 69 . 우주소녀 - 엑 시 
세상 에 당장 복제 하 어서 루브르 박물관 에 가지 어다 놓 어야 하 ᆸ니다 아마 작품 보 러 오 ᆫ 모든 사람 들 그 자리 에서 엑시 님 용 안 을 보 고 박수갈채 를 날리 지 않 을까 싶 네요 엑시 님 랩 하 ᆯ 때 목소리 정말 최고 좋 답니다 다 들 우주소녀 노래 듣 으러 가 어 보 시 어요  ",1
[ 엑시 / 수빈 ] 언니 는 정말 얼굴 중 에서 코 가 가장 빛나 고 복 스럽 고 너무 부럽 어요 ,1
"손혜원 이 아직 도 순진 하 군 .  
그쪽 애 들 이 약속 대로 하 는 거 보 었 나 .  
최경환 
"" 동대구역 앞 에서 할복 하 ᆫ다 ""  
할복 은 고사하 고 포복 이 라도 하 었 나 ?  
이정현 
"" 손 에 장 을 지지 겠 다 ""  
그냥 끓 는 장 에 손 을 넣 기 이 라도 하 지 .  
나경원 이 ? 허 이구 ~ 
걸 기 ᆫ 뭐 ᆯ 걸 어 ?  
걔 네 들 신용도 는 
포커 판 의 타짜 들 만 도 못 하 어 .  ",3
"[ 희망 고문 ]  
목포 시민 , 손혜원 지지 63 %  
순천시 민 , 이정 현 지지 국회 의원 당선 
대한민국 개 돼지 , 
부자 만들 어 주 ᆫ다던 이명박 지지 대 텅 당선  ",3
"손혜원 에게 는 의원 직 먼저 내놓 고 
조사 받 으라고 광광거리 는 것 들 이 
제 식구 들 에게 는 이 따위 로 
고삐 를 풀 어 주 고 있 어 .  
지금 까지 자한당 에서 
의원 직 먼저 내놓 고 조사 받 은 놈 이 
한 놈 이 라도 있 었 던가 ...  
권성동 , 염동열 , 최경환 , 이정현 , 
딸 가지 ᆫ 나경원 , 김성태 ....  ",3
스티커 만들 고 싶 당 이정현 님 글 너무 좋 당 ,1
"‘ KBS 수신 료 거부 ’ 캠페인 나서 ᆫ 나경원 에 언론 노조 “ 과거 못되 ᆫ 버릇 부터 버리 어야 ”  
생 쇼 를 하네 !!!  
이정현 에게 묻 어 보 어라 !!!  
너희 들 이 그런 말 을 하 ᆯ 자격 이 있 는지 !!!  ",3
오늘 도 보 러 가 ᆫ 나 의 안 의 그 놈 ! 무대 인사 오늘 대 꿀 잼 ㅠㅠ 진영 오빠 는 역시 나 오늘 도 잘생기 었 구 다른 배우 분 들 도 넘 나 매력 적 박경혜 님 과 윤경 호 님 이 싸인 포스 트 어 주 시 었 다 감사합니 당 복 받 으시 어요 ,1
" 집 돌아오 어서 양희은 님 이 부르 ᆫ 밤 편지 를 듣 으니 울컥 하 는군 . 엄마 가 제 일 좋아하 는 가수 가 양희은 님 이 라 그 김 에 양희은 이 라는 가수 를 알 게 되 었었 다 . 양희은 의 목소리 에 는 세대 를 관통 하 는 , 잇 어 주 는 그 무어 이 ᆫ가 의 힘 이 있 다 .  ",1
" 양희은 , 
솔직히 비염 환자 같 은 코맹맹 이 목소리 도 듣 기 싫 다 .  ",3
" 도대체 자유한국당 은 학살 자 전두환 과 무슨 관계 이 길래 이순자 씨 가 "" 전두환 은 민주주의 의 아버지 "" 이 라는 충격 적 망언 을 하 어도 , 극우 지만원 씨 가 나경원 원내대표 에게 공개 적 으로 욕설 을 하 어도 무 대응 하 ᆯ까요 ? 자유한국당 은 5.18 진상 조사 위원 추천 권 자진 반납 하 라 !  ",3
새해 첫 날 부터 학살 자 전두환 의 아내 이순자 씨 가 황당 하 ᆫ 망언 을 .. 검찰 과 국세청 등 은 반성 없 는 학살 자 전두환 일가 의 부정 축재 재산 탈탈 털 어서 전액 추징 해 야 ! ,3
" 미치 ᆫ 뇨 ᆫ 어디 서 개 수작 이 야 , 
이순자 "" 우리 나라 민주주의 아버지 는 나 의 남편 전두환 "" ",3
" 전두환 의 처 이순자 망언 
지 남편 이 ” 한국 민주 화 의 아버지 ” 이 란 다 
시민 혁명 으로 이룬 직선 제 의 의의 를 전면 부인 하 는 망언 . 절대 용서 하 지 말 었 어야 하 는 인간 들 ..  
장영자 금융 사기 사건 이 곧 이순자 의 짓 이 ᆷ 을 세상 이 아 알 는데 
7 일 법정 출두 소환 
5.18 희생자 사자 명예훼손 증언 차 
편리 하 게 치매 이 라는데  ",3
" 민주주의 의 아버지 .  
민주주의 의 아버지 .  
민주주의 의 아버지 .  
개씨발것 들 이 신년 정초 부터 욕쳐 먹 을려고 쌍 으로 지랄 들 을 하나 증말 .  
제발 빨리 뒤지 지 말 고 빵 에서 객사 하 어라 .  ",3
" 이순자 "" 우리 나라 민주주의 아버지 는 나 의 남편 전두환 ""  
치매 는 이순자 가 걸리 ᆫ 것 아니 ᆫ가 ? 전두환 이 우리 나라 민주주의 의 아버지 이 면 연쇄살인 마 유영철 도 천사 이 다 . 무슨 개 풀 뜯 어 먹 는 소리 이 ᆫ가 ?  ",3
"“ 전두환 은 민주주의 아버지 ” 이순자 망언 , 자유한국당 에 도 책임 있 는 이유 
박정희 는 근대화 의 아버지 !  
전두환 은 민주주의 아버지 !  
지랄 을 하 시 어요 !  
태어나 어서 ᆫ 안 되 ᆯ 이 들 귀태 인간 들 로 인하 어 이 땅 에 민주주의 는 파탄 나 ᆫ 것 이 다 !  
이렇 게 주장 하 는 무리 들 이 청산 하 어야 하 ᆯ 적폐 들 이 다 !  ",3
" 전두환 이 가 알츠하이머 가 아니 라 
이순자 니 가 알츠하이머구 나 
니 남편 은 광주 민주 시민 들 을 학살 하 ᆫ 
개새끼 이 지 ! 주댕이 에서 똥 나오 는 
소리 를 어디 서 짖껄 이 냐 ?  ",3
" 원래 양심 이 없 는 사람 들 이 라고 는 생각 하 었 지만 진짜 상상 이상 으로 개새끼 들 이 네 아니 개새끼 를 욕 으로 쓰 ᆫ다는 것 도 개 들 에게 미안 하 ᆯ 정도 
이순자 "" 우리 나라 민주주의 아버지 는 나 의 남편 전두환 "" | 다음 뉴스  ",3
" 전두환 이 민주주의 아버지 이 라면 ?  
이순자 는 민주주의 어머니 고 
전재국 은 민주주의 형제 이 ᆫ가 ?  
전두환 이 민주주의 아버지 이 라면 ?  
이쑤시개 가 전봇대 고 
찌라시 가 팔만대장경 이 ᆫ가 ?  
조선총독부 가 웃 고 가 겠 다 .  ",3
" 이순자 왈 , ' 나 의 남편 전두환 은 한국 민주주의 의 아버지 '  
( 현직 하 어 처먹 을 때 는 링컨 에 비유 하 ᆫ 적 도 있 음 )  
군부 독재 가 제대로 청산 안 되 니 이런 개 소리 도 나오 ᆫ다 . 지금 처리 하 어야 하 는 거 제대로 못 하 면 나중 에 ᆫ 이런 소리 듣 을 지 도 모르 ᆫ다 .  
궁 순자 왈 , ' 나 의 남편 점두환 은 한국 도덕 성 회복 의 아버지 ' ",3
" 염 병천 병 하 고 있 네 .  
오 월 광주 한 복판 에 
내 가 있 었 다 .  
법 이 없 었 다면 니들 은 
진작 에 디 지 었 어 .  
아 천불 이 네 !  
이순자 ＂ 우리 나라 민주주의 아버지 는 나 의 남편 전두환 ＂  ",3
" 이순자 
"" 우리 나라 민주주의 아버지 는 
나 의 남편 전두환 ""  
순자 가 트위토 하나 ?  
정렬 리 순욱 이 지영 이 신중 이 
야 들 하 는 것 보 었 나 ?  
막 싸 어 지르 네 그랴 !  ",3
" 국민 앞 에 석고대죄 는 못하 ᆯ지언정 나 의 남편 전두환 은 대한민국 민주주의 아버지 이 라고 생각 하 ᆫ다고 이순자 씨 가 지껄이 ᆫ 것 은 5.18 민주 열사 영령 들 을 모독 하 ᆫ 행위 이 며 대한민국 민주주의 근간 을 흔들 ᆫ 반 인륜 적 이 ᆫ 행위 이 다 ,  ",3
" 이상 하 ᆯ 것 도 없 다 .  
미드 리치 맨 , 푸어맨 을 그대로 베끼 어 야망 의 계절 이 라는 
포철 박태준 주인공 
하 는 드라마 만들 고 
정주영 을 존경 하 ᆫ다 씨 부리 고 
산업 화 시대 와 군부 독재 시대 에 
베스트 작가 가 되 었 으니 
저 딴소리 하 지 .  
[ 서울 의 소리 ] [ 단독 ] 김수현 , 전두환 · 이순자 찬양 파문 !  ",3
치매 에 걸리 ᆫ 사람 은 전두환 이 아니 라 이순자 이 ᆫ 듯 . ,3
" 치매라 던 전두환 이 한 달 전 까지 도 웃 고 떠들 며 골프 치 었 다 . 지나 ᆫ 해 이순자 가 남편 이 골프 이 라고 주장 하 ᆫ 이후 에 도 전두환 은 골프장 회장 등 친지 들 과 건강 하 ᆫ 모습 으로 강원도 까지 가 어서 골프 를 즐기 었 다는 것 이 다 . 멀쩡 히 국민 들 까지 속인 살인마 전두환 은 반드시 쇠고랑 채우 어서 라도 법정 에 끌 고 오 어야 하 ᆫ다 ,  ",3
" 5.18 어머니 들 이 분노 하 었 다 . 이 들 은 "" 나 의 남편 은 민주주의 아버지 "" 이순자 망언 에 전두환 집 앞 에서 사과 요구 시위 를 펴 었 다 . 전두환 은 7 일 광주 지법 재판 연기 신청 으로 8 개월 째 재판 을 거부 하 고 있 다 . 남 은 방법 은 강제 구인 이 다 . 법 을 우롱 하 고 ' 민주주의 아버지 ' 자처 하 는 놈 반드시 법정 에 세우 어야 하 ᆫ다 .  ",3
이순자 가 전대 갈이 민주주의 의 아버지 이 라고 하 었 다네 .. ㅋㅋㅋㅋㅋ 욕 도 안 나오 ᆫ다 니뮈 . 그래서 저런 죄인 은 정신 있 을 때 총살 을 하 었 어야 하 었 던 거 이 다 . 역사 의 교훈 으로 삼 어 닥년 과 쥐색히 를 아주 꼼꼼 하 게 단죄 하 어야 하 는 거 이 다 . ,3
" 이순자 "" 남편 은 민주주의 의 아버지 ""  
이재명 "" 나 는 약자 의 인권 을 위하 어 싸우 ᆫ 인권 변호사 ""  
거짓말 도 이 두 사람 정도 는 하 ᆯ 줄 알 어야 나라 를 들썩거리 ᆯ 수 있 음 .  ",3
"‘ 인기 드라마 ’ 작가 김수현 , 전두환 · 이순자 ' 찬양 ' 파문 !  
‘ 이순자 망언 ’ 이후 홈페이지 글 에서 “ 전두환 · 이순자 에 대하 ᆫ 편견 버리 고 반성 많이 하 었 다 ”  
이 번 에 는 말 안 듣 는 작가 를 적폐 로 몰 는 걸 냐 
반성 을 하 었 다고 하 는 것 이 파문 이 냐 ?  
보수 대통령 편들 면 다 적폐 이 냐  ",3
" 민주주의 의 아버지 가 전두환 이 라는 
이순자 의 턱 돌아가 는 소리 에 자유당 이 침묵 하 는 것 은 그 발언 에 동조 하 ᆫ다는 거 이 다 . 걔 네 들 수준 이 딱 거기 까지 이 야  ",3
" 70년 민족 의 원수 
북한 에 ᆫ 화해 이 다 , 지원이 이 다 , 하 면서 
정작 40년 전 대통령 그 의 회고록 을 
판금 시키 고 , 치매 앓 고 있 는 사람 을 
굳이 재판정 에 세우 려 들 고 , 집안 에 
온 통 압류 딱지 붙이 어야 하 냐 이 며 , 부인 
이순자 는 피 를 토하 는 항변 을 하 었 다 
아마도 그녀 는 현재 이 나라 가 좌익 
정권 이 ᆫ 거 ᆯ 모르 는 거 같 다  ",3
"[ 스스로 를 돌아보 ᆯ 생각 이 없 는 것 들 ]  
1 . 리맹 박 : 가훈 이 ' 정직 '  
2 . 박근혜 : 대한민국 과 결혼 
3 . 이재명 : 인권 변호사 출신 
4 . 이순자 : 나 의 남편 은 민주주의 아버지 
낯짝 두껍 기 월드컵 이 열리 ᆫ다면 
유력 하 ᆫ 4 강 멤버  ",3
" 이순자 "" 전두환 , 민주주의 의 아버지 "" 망언 .. 설훈 분노 
그래서 물 이 빠지 ᆫ 개 는 건지 어 주 지 말 고 더 패 어야 하 ᆫ다고 루쉰 이 말 하 지 않 었 던가 ? 반성 하 지 않 는 자 들 에게 화해 와 용서 는 조롱 감 밖에 는 아니 다 .  ",3
" 김병준 이 이순자 망언 은 ' 부부간 의 일 ' 이 고 신재민 씨 는 ' 80 년대 민주 화 운동 이후 최대 의 양심선언 ' 이 라고 하 었 다네 .  
한심 하 ᆫ 인간 .  ",3
이순자 가 날뛰 니 엉뚱 하 ᆫ 사람 까지 가세 하 어서 5.18 영령 들 을 모욕 하 는 망언 을 해대 는군요 . 비교 하 ᆯ 것 이 따로 있 지 ... ,3
" 1 . 전두환 은 대통령 도 
전 대통령 도 아니 고 
내란 및 반란 수괴 다 .  
2 . 살인마 전두환 의 처 에게 
여사 호칭 은 어불성설 이 며 
언론 입장 을 십 분 감안 하 어 
' 이순자 씨 ' 까지 는 용인 하 겠 으나 
일체 의 추가 호칭 을 생략 하 고 
' 이순자 ' 로 부르 기 ᆯ 권하 ᆫ다 .  
"" 전두환 대통령 의 부인 
이순자 여사 "" 라고 ?  
늬 네 돌 었 냐 ?  ",3
" 이순자 새해 부터 미치 었 나 ?  
2019 년 1 월 1 일 날짜 확인 하 ᆷ . 헐 ~ 
"" 민주주의 아버지 가 나 의 남편 전두환 ? ""  
국가 내란 및 반란 수괴 로 사형 선고 
받 은 놈 을 .. 저 의 길 
이렇 어서 사면 을 절대 하 어 주 면 안 되 ᆷ ..  
1981년 은 전두환 이순자 가 있 었 고 
2018년 은 점두환 과 궁순자 가 있 었 다 
제기랄 ~~~ 퇘 ~ ㅂ  ",3
" 이순자 가 갑인 거 이 야 . 국쌍계 에서 는 말 이 지 . 아무리 나경원 , 오지랖 , 이언주 , 김부선 이 깝쳐 도 단 한 마디 로 국썅계 를 평정 하 자 나 . 두환이 가 민주주의 의 아버지 이 면 자기 ᆫ 누구 이 야 ? 민주주의 의 어머니 이 지 . 누가 이 순자 의 내공 을 이기겠냐곸 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  ",3
" 이순자 망언 에 뜸 들이 다가 나오 ᆫ 자유 도 당 논평 이 ᆸ니다 . 아무리 너절 하 ᆫ 집단 이 라고 하 어도 아니 ᆫ 거 ᆯ 아니 라고 하 기 가 그렇게 힘들 ᆸ니까 ? 도대체 전두환 같 은 반 인륜 적 쓰레기 를 무엇 때문 에 감싸 는 거 이 ᆸ니까 ?  
김병준 씨 , 왜 그러 고 살 시 ᆸ니까 ?  ",3
" 아니 우리 애 도 솔로 무대 했잖 어요 
물론 에스엠 탓 이 ᆫ지 심재원 탓 이 ᆫ지 
순서 가 개그지같아 서 심장 움켜쥐 고 
계속 긴장 상태 이 었 는데 
했잖 어요 근데 질문 그거 밖에 못 하 냐 ?  
그럼 나 가 손 떼 라  ",3
진자 심재원 개 짜증 나 ᆫ다 ㅋㅋㅋ ,3
심재원 정말 허세 개쩐 당 ~ ,3
심재원 아 가 ᆯ 머리 찢구싶 당 ,3
가수 가 브릿지 시간 사용 하 자고 하 ᆫ 노래 를 던지 었 어도 넙 죽 정말 브릿지 로 만 표현 하 는 것 이 디렉터 로서 잘 하 는 거 이 ᆫ가 ? 나 ᆫ 모르 겠 ㄷㅏㅋㅋㅋㅋ 정말 무대 구성 능력 별로 이 라고 생각 하 어 ... 끝 나 고 환호 하 고 박수 치 ᆯ 시간 만 주 었 어도 이렇 게 속상하 지 ᆫ 않 었 을 거 이 야 .. 심재원 ㅇㅣ 랑 그만 하 자 ... 이얼 스 소중 하 ᆫ데 너무 속상하 어 ,3
" 용준형 이렇게 매력 적 이 다 .. 정말 ,, 음악 도 색이다체로워 서 ,,,, 정말 항상 기대 하 게 만들 는 무어 이 ᆫ가 가 있 어 ~~~ 대단 하 ᆫ 사람 이 야 ,,,  ",1
" 우리 플레이 리스트 의 지배자 , 
하이라이트 용준형 
디지털 싱글 발매 기념 
RT & 스밍 이 벤트 
늘 묵묵 히 , 끊임없이 열 일 하 어서 
이렇게 또 서프라이즈 띵 곡 
고맙 은 마음 을 담 어 
그리고 , 
그 의 건강 과 안녕 을 간절 히 기도 하 며 
진행 하 는  ",1
용준형 은 ... 천재 야 .... ,1
우리 준형 이 가 사 어야 워낙 잘 쓰 는 거 알 니까 뭐 이제 ᆫ 새삼 스럽 게 놀라 ᆯ 일 도 없 을 거 이 라 생각 하 었 는데 .... 정말 매 번 감탄 하 고 놀라 고 감동 하 ᆫ다 ㅠㅠ ,1
" 내 가 용준형 을 좋아하 는 이유 
가사 가 미치 었 네 진짜 ㅠㅠ 나 의 마음 준형 이 한테 다 털리 ᆷ ㅠ  ",1
" 20190105 랭보 밤 정동화 이용규 
흔들리 었 는데 ㅠㅠ  
표정 이 넘 귀엽 어서 ㅠㅠ  
꽃쀼 막 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ  ",1
" 190113 뮤지컬 랭보 총 막 정동화 강 은 일 이용규 정토 로 위주 
무인 하 는 중 잡담 이 고 나리 당하 는 꽃 이 너무 귀여워섴 ㅋㅋㅋㅋㅋㅋㅋ 말 은 으닐 이 먼저 시켰는뎈 ㅋㅋㅋ 엄근진 하 게 고나리 하 는 톨 도 너무 웃곀 ㅋㅋㅋㅋㅋ 아니 무엇 보다 쉿 ! 하 는 꽃 너무 이쁘 어 ... ( !!!  ",1
아아 .. 베리 테 귀엽 어 ... ,1
하나 야 카 하 ᆫ 뒤 에 ᆫ 꼭 베리 테 ...! 팬디 까지 생각 하 었 어 ..... 저 트윗 아카이브 보 니까 베리 테 하 던 기간 이 트윗 량 젤 많더라구옄 ㅋㅋㅋㅋ ㅠㅠㅠㅠㅠ 사랑해 베리 떼 ... ,1
와 정말 꾸라 와 원영 의 나이 차이 그리고 키 차이 에서 오 는 귀여움 & 어른 스럽 음 의 콘트라스트 너무 잘햇 어 ... 국 프 잘햇 어 ... 그러 면서 도 보컬 함 은 넘나잘맞 어서 같이 부르 ᆯ 때 쩔어 주 ᆫ다고 ㅠㅠㅠㅠ ,1
양홍석 브이로 그 너무 좋 다 진짜 최고 이 다 ,1
양홍석 얼굴 진짜 따봉 이 다 ,1
" 190107 안녕하세요 후 이 & 홍 석 
_  
천재 꽃 미남 작곡가 이회택 
물구나무 장인 양홍석 
귀엽 어 죽 겠 다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  ",1
위우하 는 양홍석 너무 귀엽 어서 주머니 에 넣 고 다니 고 싶 음 ㅠㅠㅠㅠㅠㅠ 엉엉 ㅠㅠㅠㅠ 진짜 좋못사 야 오늘 도 보 고 싶 은 밤 이 다 ㅠㅠ ,1
양홍석 당신 ... 먹 는 모습 이 제일 예뻐 ,1
양홍석 너무 기여 우어 ㅠㅠㅠㅠㅠㅠ ,1
빛나 리 양홍석 은 예쁘 었 다 ,1
아 귀여워 양홍석 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,1
진짜 눈물 줄 줄 나 게 잘 생기 었 다 .. 오늘 도 무릎 을 쿵치딱 치 치 고 가 ᆸ니다 세상 아직 사 ᆯ 만 하 다 2019 년 대한민국 의 희망 이 자 미래 양홍석 ,1
홍석 님 .. 셀 카 올리 어 주 어 ... 보 고 싶 어 ..... 양홍석 님 .... 이거 보 면 짧 은 머리 세 ᆯ 카 올리 어 주 어 ... 귀엽 거든 ... 밤 같 고 ...... ,1
